testValue,time,trainValue,prediction
301,2011-10-28,301,410.47603081147753
293,2011-10-29,293,410.61776406821656
299,2011-10-30,299,410.66044914243844
317,2011-10-31,317,298.73577363444036
328,2011-11-01,328,299.6958807348088
344,2011-11-02,344,299.68963610371435
356,2011-11-03,356,299.8446395444979
368,2011-11-04,368,299.84951905916665
385,2011-11-05,385,299.8747671169234
384,2011-11-06,384,299.87651536775155
377,2011-11-07,377,386.3601547638051
349,2011-11-08,349,386.28833539328707
338,2011-11-09,338,386.6675273332163
337,2011-11-10,337,386.6703657821316
353,2011-11-11,353,386.7318365611599
365,2011-11-12,365,386.7346400953241
375,2011-11-13,375,386.74469448493943
375,2011-11-14,375,377.79214065183527
358,2011-11-15,358,379.51635991648214
333,2011-11-16,333,380.03348423647714
325,2011-11-17,325,380.33212651364875
336,2011-11-18,336,380.42711951524126
353,2011-11-19,353,380.47905066688503
365,2011-11-20,365,380.4963897317337
379,2011-11-21,379,368.8380218357151
401,2011-11-22,401,370.92271232025485
426,2011-11-23,426,371.62139276464916
445,2011-11-24,445,371.9847428825291
456,2011-11-25,456,372.11133043327766
453,2011-11-26,453,372.174839556716
451,2011-11-27,451,372.19768828805616
449,2011-11-28,449,450.19829475691495
453,2011-11-29,453,449.84362895229503
450,2011-11-30,450,449.70017626738854
446,2011-12-01,446,449.63723284446587
445,2011-12-02,445,449.6115842097966
451,2011-12-03,451,449.600406168414
453,2011-12-04,453,449.5958232464395
449,2011-12-05,449,454.156950327511
446,2011-12-06,446,454.52567859328457
436,2011-12-07,436,454.7273128084487
428,2011-12-08,428,454.7948402423605
413,2011-12-09,413,454.83010795595413
391,2011-12-10,391,454.84241027438486
370,2011-12-11,370,454.8485979923054
335,2011-12-12,335,364.3783333707858
310,2011-12-13,310,360.752584672318
309,2011-12-14,309,359.6982797382677
345,2011-12-15,345,359.0689740949607
411,2011-12-16,411,358.8732464568611
469,2011-12-17,469,358.76351793904655
521,2011-12-18,521,358.72746204297306
536,2011-12-19,536,535.3176953222621
516,2011-12-20,516,544.3975416906403
480,2011-12-21,480,547.1067595482261
447,2011-12-22,447,548.7007296539407
425,2011-12-23,425,549.2083184025696
405,2011-12-24,405,549.4894426028158
402,2011-12-25,402,549.5838293617262
398,2011-12-26,398,398.8006305596363
397,2011-12-27,397,398.18483532566074
386,2011-12-28,386,397.6374514176129
380,2011-12-29,380,397.5153253029454
373,2011-12-30,373,397.42101705197695
370,2011-12-31,370,397.39735389074326
369,2012-01-01,369,397.3810030818573
371,2012-01-02,371,368.5001184510677
382,2012-01-03,382,368.31720474220504
392,2012-01-04,392,368.22836787390764
