testValue,time,trainValue,prediction
459,2015-05-01,459,450.493826525629
459,2015-05-02,459,450.4962035156819
460,2015-05-03,460,450.49665975950165
459,2015-05-04,459,459.8543708915388
475,2015-05-05,475,459.97081536929085
470,2015-05-06,470,459.9458125556971
486,2015-05-07,486,459.96005148200464
559,2015-05-08,559,459.95624479500935
617,2015-05-09,617,459.95804924156073
647,2015-05-10,647,459.9575003732878
601,2015-05-11,601,654.0488304538289
561,2015-05-12,561,656.701798064916
517,2015-05-13,517,657.2513456753653
472,2015-05-14,472,657.4914171441891
445,2015-05-15,445,657.5318006768535
418,2015-05-16,418,657.5542170786531
402,2015-05-17,402,657.5568311634461
371,2015-05-18,371,398.26906149442624
356,2015-05-19,356,396.8604483112068
332,2015-05-20,332,396.5820735215848
331,2015-05-21,331,396.45340321049224
314,2015-05-22,314,396.4348249454541
324,2015-05-23,324,396.4224344681224
309,2015-05-24,309,396.42154828131106
309,2015-05-25,309,308.65179621472976
293,2015-05-26,293,307.01352898992394
293,2015-05-27,293,307.12216572369204
293,2015-05-28,293,306.9300422249955
293,2015-05-29,293,306.9594194285752
293,2015-05-30,293,306.9353918161
293,2015-05-31,293,306.94082343611746
293,2015-06-01,293,292.9976813813729
293,2015-06-02,293,292.9978970452063
293,2015-06-03,293,292.9976177675152
277,2015-06-04,277,292.9976678551117
277,2015-06-05,277,292.9976319734567
277,2015-06-06,277,292.9976409106657
277,2015-06-07,277,292.99763606786763
277,2015-06-08,277,276.94367797565883
277,2015-06-09,277,276.9488591197629
293,2015-06-10,293,276.9420937290695
281,2015-06-11,281,276.94329460008584
281,2015-06-12,281,276.942428724419
281,2015-06-13,281,276.94264246368203
277,2015-06-14,277,276.9425261200894
277,2015-06-15,277,276.5310608545419
262,2015-06-16,262,276.127945192481
277,2015-06-17,277,276.11205645609056
277,2015-06-18,277,276.0686041445579
277,2015-06-19,277,276.0707504829737
266,2015-06-20,266,276.0657189770414
250,2015-06-21,250,276.06641133923193
250,2015-06-22,250,247.3369575033819
247,2015-06-23,247,245.760986968648
235,2015-06-24,235,245.5642422663185
235,2015-06-25,235,245.4052175996989
223,2015-06-26,223,245.39314732384227
235,2015-06-27,235,245.37665037363644
235,2015-06-28,235,245.37630000518743
247,2015-06-29,247,236.3000250138404
236,2015-06-30,236,236.1721804933943
236,2015-07-01,236,236.32757203653773
221,2015-07-02,221,236.2982459676327
237,2015-07-03,237,236.31820103730593
237,2015-07-04,237,236.31301692540004
252,2015-07-05,252,236.31571897304212
233,2015-07-06,233,253.13646729253492
237,2015-07-07,237,254.68089775219224
237,2015-07-08,237,254.6357181321391
252,2015-07-09,252,254.81277461317532
248,2015-07-10,248,254.7880502061084
248,2015-07-11,248,254.81052205559047
237,2015-07-12,237,254.8052687619396
