testValue,time,trainValue,prediction
1693.87,2013-10-02,1693.87,1688.7497065064977
1678.66,2013-10-03,1678.66,1691.352945264172
1690.5,2013-10-04,1690.5,1676.755043981884
1676.12,2013-10-07,1676.12,1687.918424576562
1655.45,2013-10-08,1655.45,1672.6196010844135
1656.4,2013-10-09,1656.4,1660.4670242879647
1692.56,2013-10-10,1692.56,1650.4060194955464
1703.2,2013-10-11,1703.2,1680.1576859697834
1710.14,2013-10-14,1710.14,1678.784984020989
1698.06,2013-10-15,1698.06,1682.0212424488582
1721.54,2013-10-16,1721.54,1693.4984720909101
1733.15,2013-10-17,1733.15,1726.7265901979454
1744.5,2013-10-18,1744.5,1736.7670713083182
1744.66,2013-10-21,1744.66,1746.058865049078
1754.67,2013-10-22,1754.67,1738.375099724593
1746.38,2013-10-23,1746.38,1759.329797953546
1752.07,2013-10-24,1752.07,1749.0477048796542
1759.77,2013-10-25,1759.77,1767.851752337628
1762.11,2013-10-28,1762.11,1774.3686703182848
1771.95,2013-10-29,1771.95,1775.778532881961
1763.31,2013-10-30,1763.31,1772.6965013611527
1756.54,2013-10-31,1756.54,1770.1487810166386
1761.64,2013-11-01,1761.64,1760.6374267645124
1767.93,2013-11-04,1767.93,1764.1770739051738
1762.97,2013-11-05,1762.97,1770.284190124688
1770.49,2013-11-06,1770.49,1765.5004032186052
1747.15,2013-11-07,1747.15,1771.5565950104447
1770.61,2013-11-08,1770.61,1754.39381248375
1771.89,2013-11-11,1771.89,1772.3638169818066
1767.69,2013-11-12,1767.69,1773.1612142096255
1782.0,2013-11-13,1782.0,1776.1178580733988
1790.62,2013-11-14,1790.62,1783.5364318582986
1798.18,2013-11-15,1798.18,1787.2691216910239
1791.53,2013-11-18,1791.53,1805.7214431778684
1787.87,2013-11-19,1787.87,1794.5520657851907
1781.37,2013-11-20,1781.37,1793.7354617908918
1795.85,2013-11-21,1795.85,1784.5217569711301
1804.76,2013-11-22,1804.76,1799.655965476665
1802.48,2013-11-25,1802.48,1800.222408597049
1802.75,2013-11-26,1802.75,1803.9013222243482
1807.23,2013-11-27,1807.23,1800.5830484858213
1805.81,2013-11-29,1805.81,1812.9511113956444
1800.9,2013-12-02,1800.9,1808.3952856733124
1795.15,2013-12-03,1795.15,1805.93923082953
1792.81,2013-12-04,1792.81,1802.7768008478456
1785.03,2013-12-05,1785.03,1801.837667938476
1805.09,2013-12-06,1805.09,1788.8347477842606
1808.37,2013-12-09,1808.37,1809.7052437807909
1802.62,2013-12-10,1802.62,1812.486565842947
1782.22,2013-12-11,1782.22,1807.0403502122017
1775.5,2013-12-12,1775.5,1792.9169434888577
1775.32,2013-12-13,1775.32,1775.507004892532
1786.54,2013-12-16,1786.54,1777.183473275256
1781.0,2013-12-17,1781.0,1783.830692300607
1810.65,2013-12-18,1810.65,1788.427078324708
1809.6,2013-12-19,1809.6,1811.1447545110382
1818.32,2013-12-20,1818.32,1804.8879945419158
1827.99,2013-12-23,1827.99,1823.460143829755
1833.32,2013-12-24,1833.32,1823.380090897686
1842.02,2013-12-26,1842.02,1838.999649425217
1841.4,2013-12-27,1841.4,1840.9050779227214
1841.07,2013-12-30,1841.07,1850.6532637965306
1848.36,2013-12-31,1848.36,1845.1460895970613
1831.98,2014-01-02,1831.98,1855.4889470018704
1831.37,2014-01-03,1831.37,1834.9002090615177
1826.77,2014-01-06,1826.77,1825.687724043052
1837.88,2014-01-07,1837.88,1829.9747695789101
1837.49,2014-01-08,1837.49,1832.685751216569
1838.13,2014-01-09,1838.13,1837.0240539104884
1842.37,2014-01-10,1842.37,1845.0840523395875
1819.2,2014-01-13,1819.2,1843.599918575271
1838.88,2014-01-14,1838.88,1825.3431871101018
1848.38,2014-01-15,1848.38,1835.4790735122424
1845.89,2014-01-16,1845.89,1845.8978845564473
1838.7,2014-01-17,1838.7,1848.8206277476797
1843.8,2014-01-21,1843.8,1843.2964182693233
1844.86,2014-01-22,1844.86,1849.5806755802234
1828.46,2014-01-23,1828.46,1848.5388396399062
1790.29,2014-01-24,1790.29,1830.1945270151266
1781.56,2014-01-27,1781.56,1797.3643718402282
1792.5,2014-01-28,1792.5,1783.9480654008096
1774.2,2014-01-29,1774.2,1789.154757090332
1794.19,2014-01-30,1794.19,1777.609465673195
1782.59,2014-01-31,1782.59,1788.3398408854537
1741.89,2014-02-03,1741.89,1777.1779225313544
1755.2,2014-02-04,1755.2,1746.8909945093822
1751.64,2014-02-05,1751.64,1751.2443910958414
1773.43,2014-02-06,1773.43,1747.2704175955917
1797.02,2014-02-07,1797.02,1772.4635435123992
1799.84,2014-02-10,1799.84,1793.921563735329
1819.75,2014-02-11,1819.75,1799.5796672008105
1819.26,2014-02-12,1819.26,1819.188209686768
1829.83,2014-02-13,1829.83,1820.0114029047368
1838.63,2014-02-14,1838.63,1830.0231904035259
1840.76,2014-02-18,1840.76,1839.671898087094
1828.75,2014-02-19,1828.75,1843.1219990915947
