testValue,time,trainValue,prediction
340,2013-11-17,340,432.2326107092167
314,2013-11-18,314,308.1600620206923
300,2013-11-19,300,264.34068366955694
302,2013-11-20,302,211.48898332821187
299,2013-11-21,299,160.64942941997867
296,2013-11-22,296,118.81086329309943
282,2013-11-23,282,89.97320612284108
280,2013-11-24,280,76.12254177999813
282,2013-11-25,282,283.7979362045854
290,2013-11-26,290,284.6053345989193
888,2013-11-27,888,273.4094098206432
700,2013-11-28,700,241.21557028156354
598,2013-11-29,598,198.00268160233526
507,2013-11-30,507,166.77217396279065
444,2013-12-01,444,145.5549393264655
398,2013-12-02,398,380.62770142597304
372,2013-12-03,372,319.2262562977031
349,2013-12-04,349,257.82425233545115
349,2013-12-05,349,197.4533550848326
349,2013-12-06,349,136.05604945872471
349,2013-12-07,349,74.64264555814898
350,2013-12-08,350,12.278325884143015
350,2013-12-09,350,352.52173590066434
354,2013-12-10,354,359.0102011964843
351,2013-12-11,351,370.5040844207389
355,2013-12-12,355,382.03011430386607
354,2013-12-13,354,391.5435508410834
354,2013-12-14,354,401.0430043014875
355,2013-12-15,355,410.558309685263
379,2013-12-16,379,356.7540429121358
429,2013-12-17,429,242.61563351467717
510,2013-12-18,510,245.19105645874328
591,2013-12-19,591,252.9943304102193
672,2013-12-20,672,247.79441229986693
890,2013-12-21,890,226.56864073869275
809,2013-12-22,809,220.30520302643833
820,2013-12-23,820,806.3203497319053
855,2013-12-24,855,807.5778295568733
925,2013-12-25,925,811.8453185472629
750,2013-12-26,750,826.1471327983248
677,2013-12-27,677,835.4520153985112
615,2013-12-28,615,832.7300347630036
565,2013-12-29,565,817.9896705406542
530,2013-12-30,530,496.41784657626687
496,2013-12-31,496,424.86253320789655
458,2014-01-01,458,360.3100356985588
424,2014-01-02,424,305.75511744054637
397,2014-01-03,397,256.12344302578487
378,2014-01-04,378,205.58632363123138
351,2014-01-05,351,147.0416224948926
317,2014-01-06,317,312.5643325828847
290,2014-01-07,290,264.13332093454505
286,2014-01-08,286,219.71427781463544
292,2014-01-09,292,180.28757716711038
301,2014-01-10,301,142.85464330272222
294,2014-01-11,294,105.43208881854066
298,2014-01-12,298,68.01733286006275
296,2014-01-13,296,287.37719370711943
299,2014-01-14,299,274.7124463453862
283,2014-01-15,283,271.08163474541857
269,2014-01-16,269,384.31550250230737
269,2014-01-17,269,335.85959594441437
281,2014-01-18,281,305.1491317194087
294,2014-01-19,294,297.5095113102019
304,2014-01-20,304,312.48059176766174
318,2014-01-21,318,319.97849257696635
350,2014-01-22,350,303.4812370030435
385,2014-01-23,385,292.94791261708184
419,2014-01-24,419,304.4397398062059
445,2014-01-25,445,324.9567026110326
460,2014-01-26,460,347.4738626632894
473,2014-01-27,473,480.6840021367375
472,2014-01-28,472,536.332002689972
469,2014-01-29,469,615.0048538092404
467,2014-01-30,467,663.7162657760156
459,2014-01-31,459,716.3705305585495
454,2014-02-01,454,816.0172046267238
440,2014-02-02,440,895.7291822498688
432,2014-02-03,432,339.73145738543855
412,2014-02-04,412,223.33806366370604
396,2014-02-05,396,144.94101199289867
388,2014-02-06,388,79.61082980289855
409,2014-02-07,409,21.256094392055953
435,2014-02-08,435,11.864844814488038
454,2014-02-09,454,10.55025740563417
451,2014-02-10,451,503.9169822854523
450,2014-02-11,450,612.7974335790079
457,2014-02-12,457,788.6943589937613
480,2014-02-13,480,828.7541195690585
521,2014-02-14,521,724.6999437556466
571,2014-02-15,571,631.4836616771865
621,2014-02-16,621,572.3746193096194
659,2014-02-17,659,680.5129793706733
702,2014-02-18,702,737.0173875293274
740,2014-02-19,740,775.5374194892266
771,2014-02-20,771,819.0395733145358
788,2014-02-21,788,861.5380423354009
813,2014-02-22,813,907.0356366840747
786,2014-02-23,786,961.5418391444373
732,2014-02-24,732,758.788479451445
670,2014-02-25,670,694.5785315102535
613,2014-02-26,613,614.3321104615525
566,2014-02-27,566,541.0667792280536
549,2014-02-28,549,482.8239545042225
546,2014-03-01,546,460.57510428580196
572,2014-03-02,572,467.33357168487214
599,2014-03-03,599,584.8798382130897
624,2014-03-04,624,577.7182403839081
645,2014-03-05,645,598.4863515674168
668,2014-03-06,668,629.3164736448218
682,2014-03-07,682,637.1818485549524
688,2014-03-08,688,639.0014643267832
687,2014-03-09,687,644.8279837405399
